candidacy_id,target_person_id,decision,confidence,rationale,evidence_urls,reviewer
can_51ac8ec3949851a99620e6a4f40fa13c,per_608ec85707085c46ac38f31aca539d14,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-2
can_51e1f09fae635e12a5a27f2e955d9d31,per_62aca9c6dafa541c8f74b41fe1ef273d,confirmed,high,Official results show the same candidate in the same toronto_city_council councillor district (Ward 10) as the confirmed 2006 occurrence; party/affiliation continuity is consistent and no same-event/name collision was found.,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_5212fd548f015786b583dac51fabdb2d,per_b2a48c590b585508b905930c9465ff2c,unresolved,medium,"The target has a same-body/same-office result with the same name, but the district differs from this occurrence; results alone cannot establish identity across a changed district, so the proposal is held.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,independent-adjudication-bucket-1
can_523b204abdf756c183e4fe9b1878a2e8,per_39858a075aaa57578f38835650f60a97,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://www.elections.ca/res/rep/off/ovr2015app/41/data_donnees/pollresults_resultatsbureau35.zip,independent-adjudication-bucket-1
can_527b6aa50eae5ddeaa910dc089da26f4,per_aa7e1fc3732f5f7ca827abe93a68e2e8,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3ad371de-7c51-45d3-9ea4-0b4efac5fc2b/download/2022-results.zip,independent-adjudication-bucket-1
can_52b1f5bf7fef5ff2a4b07cccb627a08c,per_cf8ab4f640845a47a22fbbb2b56492fa,confirmed,high,Official results show the same candidate in the same toronto_city_council councillor district (Ward 38) as the confirmed 2003 occurrence; party/affiliation continuity is consistent and no same-event/name collision was found.,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_52b2f9ebe41254baaf61d83258bb95c5,per_369d39203a7d5746a0e1eef836e08912,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://results.elections.on.ca/api/report-groups/45/report-outputs/1050/csv;https://results.elections.on.ca/api/report-groups/45/report-outputs/1043/csv;https://results.elections.on.ca/api/report-groups/45/report-outputs/1048/csv,independent-adjudication-bucket-1
can_52d46247bd9c530da77e6418e8ac8d6b,per_28c61b2d83d9518aaffab5e89e69a354,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_52fe2a8364535d5ca6b3eff20aed8ae7,per_1cdc473ae3635497bb29d351fe210fd3,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,independent-adjudication-bucket-1
can_53229f9b8fe45259ba3605ff38b3f5db,per_19d18c2b88bd59e4b65f48587ba5e2a6,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_532812a7fcd55ea9a14d1eaac3695f09,per_c17ac379fa5b5304b1c8f6bc309e646c,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_54a3049e227b5481a481d3c0f9f3ed22,per_f5d996baae1858fb99f1317b2d89a3c3,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_552ad754487051e38e932e0f309d43d7,per_ef8c7d5062555316a257bf3789dc3864,unresolved,medium,"The target has a same-body/same-office result with the same name, but the district differs from this occurrence; results alone cannot establish identity across a changed district, so the proposal is held.",https://www.elections.ca/Scripts/OVR2006/25/data_donnees/pollresults_resultatsbureau35.zip,independent-adjudication-bucket-1
can_55b145d56a255620b49e6dcff02d6316,per_17a3a012347b5d07a5aba45414729366,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_56828200d32d557288872916bebdb1ca,per_715eb1c92da65092bfef73ddf2c15fc6,confirmed,high,"Official result continuity: same body/office, displayed district “Ward 26”, and party/affiliation “non_partisan” match a confirmed candidacy; no same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_57511c29d7135162be9597de73537f20,per_db35a09069a35a3a84a9eb0d0223ac9b,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-0
can_57b1d3b6fe565eeab279c5830fe231f9,per_273e5ff767d450ec9526ccbe67beab64,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://www.elections.ca/res/rep/off/ovr2019app/51/data_donnees/pollresults_resultatsbureau35.zip,independent-adjudication-bucket-1
can_57bff83947fe5a07a99a4ddf20349df1,per_726c6d2c05a559c7b78640513d4c5f43,confirmed,high,"A fact-checked 2025 profile explicitly states that the council candidate ran for TDSB Ward 22 trustee in 2022, bridging the offices to the existing Person.",https://thelocal.to/srp2025/,council-batch-2-evidence-review
can_57e1cee2821951a7ba88f4c5c101518b,per_aa4781aa9aa0509983b1a82511ccfec4,unresolved,medium,"The target has a same-body/same-office result with the same name, but the district differs from this occurrence; results alone cannot establish identity across a changed district, so the proposal is held.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_58c6caa97ef9513fadf4fcc81685fe87,per_449db5317b8d51839f4403cde7a9f3fa,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_58e70ecf19f6522c8afb5ad9dd108e3b,per_7ebba43960555aac869a894b7d989baf,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_595d30ab3f1f5b338e183a5f8f058438,per_45e0588e5a8255eea2c4833fd6d56ca0,unresolved,medium,"The target has a same-body/same-office result with the same name, but the district differs from this occurrence; results alone cannot establish identity across a changed district, so the proposal is held.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_59912775367250d0bc82f0b47e116fa7,per_09a896edf623508abcc63be6ca60dc8f,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_59985364429c5721b654a6a024a28676,per_3cd56e5a0db95c198dd3f396eb8e7d8b,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_5a927c45c592575a98b1f57faac39e57,per_e5f7c88c222a509688591661ac39767b,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_5aab2fafb2935172a3da40553f382685,per_be564d82528852a189268ae578759bf7,confirmed,high,Official results show the same candidate in the same toronto_district_school_board trustee district (Ward 22) as the confirmed 2014 occurrence; party/affiliation continuity is consistent and no same-event/name collision was found.,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,independent-adjudication-bucket-1
